type,obf_class,obf_name,searge_name,mcp_name,side,desc
class,,ahw,net/minecraft/block/BlockLog,net/minecraft/block/BlockLog,,
class,,ahw$1,net/minecraft/block/BlockLog$1,net/minecraft/block/BlockLog$1,,
class,,ahw$a,net/minecraft/block/BlockLog$EnumAxis,net/minecraft/block/BlockLog$EnumAxis,,
class,,ahx,net/minecraft/block/BlockMelon,net/minecraft/block/BlockMelon,,
class,,ahy,net/minecraft/block/BlockMobSpawner,net/minecraft/block/BlockMobSpawner,,
class,,ahz,net/minecraft/block/BlockSilverfish,net/minecraft/block/BlockSilverfish,,
class,,ahz$1,net/minecraft/block/BlockSilverfish$1,net/minecraft/block/BlockSilverfish$1,,
class,,ahz$a,net/minecraft/block/BlockSilverfish$EnumType,net/minecraft/block/BlockSilverfish$EnumType,,
class,,ahz$a$1,net/minecraft/block/BlockSilverfish$EnumType$1,net/minecraft/block/BlockSilverfish$EnumType$1,,
class,,ahz$a$2,net/minecraft/block/BlockSilverfish$EnumType$2,net/minecraft/block/BlockSilverfish$EnumType$2,,
class,,ahz$a$3,net/minecraft/block/BlockSilverfish$EnumType$3,net/minecraft/block/BlockSilverfish$EnumType$3,,
class,,ahz$a$4,net/minecraft/block/BlockSilverfish$EnumType$4,net/minecraft/block/BlockSilverfish$EnumType$4,,
class,,ahz$a$5,net/minecraft/block/BlockSilverfish$EnumType$5,net/minecraft/block/BlockSilverfish$EnumType$5,,
class,,ahz$a$6,net/minecraft/block/BlockSilverfish$EnumType$6,net/minecraft/block/BlockSilverfish$EnumType$6,,
class,,ai,net/minecraft/command/CommandGameRule,net/minecraft/command/CommandGameRule,,
class,,aia,net/minecraft/block/BlockMushroom,net/minecraft/block/BlockMushroom,,
class,,aib,net/minecraft/block/BlockMycelium,net/minecraft/block/BlockMycelium,,
class,,aic,net/minecraft/block/BlockNetherBrick,net/minecraft/block/BlockNetherBrick,,
class,,aid,net/minecraft/block/BlockNetherWart,net/minecraft/block/BlockNetherWart,,
class,,aie,net/minecraft/block/BlockNetherrack,net/minecraft/block/BlockNetherrack,,
class,,aif,net/minecraft/block/BlockNewLeaf,net/minecraft/block/BlockNewLeaf,,
class,,aif$1,net/minecraft/block/BlockNewLeaf$1,net/minecraft/block/BlockNewLeaf$1,,
class,,aig,net/minecraft/block/BlockNewLog,net/minecraft/block/BlockNewLog,,
class,,aig$1,net/minecraft/block/BlockNewLog$1,net/minecraft/block/BlockNewLog$1,,
class,,aig$2,net/minecraft/block/BlockNewLog$2,net/minecraft/block/BlockNewLog$2,,
class,,aih,net/minecraft/block/BlockStoneSlabNew,net/minecraft/block/BlockStoneSlabNew,,
class,,aih$a,net/minecraft/block/BlockStoneSlabNew$EnumType,net/minecraft/block/BlockStoneSlabNew$EnumType,,
class,,aii,net/minecraft/block/BlockNote,net/minecraft/block/BlockNote,,
class,,aij,net/minecraft/block/BlockObsidian,net/minecraft/block/BlockObsidian,,
class,,aik,net/minecraft/block/BlockOldLeaf,net/minecraft/block/BlockOldLeaf,,
class,,aik$1,net/minecraft/block/BlockOldLeaf$1,net/minecraft/block/BlockOldLeaf$1,,
class,,ail,net/minecraft/block/BlockOldLog,net/minecraft/block/BlockOldLog,,
class,,ail$1,net/minecraft/block/BlockOldLog$1,net/minecraft/block/BlockOldLog$1,,
class,,ail$2,net/minecraft/block/BlockOldLog$2,net/minecraft/block/BlockOldLog$2,,
class,,aim,net/minecraft/block/BlockOre,net/minecraft/block/BlockOre,,
class,,ain,net/minecraft/block/BlockPackedIce,net/minecraft/block/BlockPackedIce,,
class,,aio,net/minecraft/block/BlockPlanks,net/minecraft/block/BlockPlanks,,
class,,aio$a,net/minecraft/block/BlockPlanks$EnumType,net/minecraft/block/BlockPlanks$EnumType,,
class,,aip,net/minecraft/block/BlockPortal,net/minecraft/block/BlockPortal,,
class,,aip$a,net/minecraft/block/BlockPortal$Size,net/minecraft/block/BlockPortal$Size,,
class,,aiq,net/minecraft/block/BlockPotato,net/minecraft/block/BlockPotato,,
class,,air,net/minecraft/block/BlockCompressedPowered,net/minecraft/block/BlockCompressedPowered,,
class,,ais,net/minecraft/block/BlockRailPowered,net/minecraft/block/BlockRailPowered,,
class,,ais$1,net/minecraft/block/BlockRailPowered$1,net/minecraft/block/BlockRailPowered$1,,
class,,ais$2,net/minecraft/block/BlockRailPowered$2,net/minecraft/block/BlockRailPowered$2,,
class,,ait,net/minecraft/block/BlockPressurePlate,net/minecraft/block/BlockPressurePlate,,
class,,ait$1,net/minecraft/block/BlockPressurePlate$1,net/minecraft/block/BlockPressurePlate$1,,
class,,ait$a,net/minecraft/block/BlockPressurePlate$Sensitivity,net/minecraft/block/BlockPressurePlate$Sensitivity,,
class,,aiu,net/minecraft/block/BlockPrismarine,net/minecraft/block/BlockPrismarine,,
class,,aiu$a,net/minecraft/block/BlockPrismarine$EnumType,net/minecraft/block/BlockPrismarine$EnumType,,
class,,aiv,net/minecraft/block/BlockPumpkin,net/minecraft/block/BlockPumpkin,,
class,,aiv$1,net/minecraft/block/BlockPumpkin$1,net/minecraft/block/BlockPumpkin$1,,
class,,aiw,net/minecraft/block/BlockQuartz,net/minecraft/block/BlockQuartz,,
class,,aiw$1,net/minecraft/block/BlockQuartz$1,net/minecraft/block/BlockQuartz$1,,
class,,aiw$a,net/minecraft/block/BlockQuartz$EnumType,net/minecraft/block/BlockQuartz$EnumType,,
class,,aix,net/minecraft/block/BlockRail,net/minecraft/block/BlockRail,,
class,,aiy,net/minecraft/block/BlockRedFlower,net/minecraft/block/BlockRedFlower,,
class,,aiz,net/minecraft/block/BlockRedSandstone,net/minecraft/block/BlockRedSandstone,,
class,,aiz$a,net/minecraft/block/BlockRedSandstone$EnumType,net/minecraft/block/BlockRedSandstone$EnumType,,
class,,aj,net/minecraft/command/CommandGive,net/minecraft/command/CommandGive,,
class,,aja,net/minecraft/block/BlockRedstoneOre,net/minecraft/block/BlockRedstoneOre,,
class,,ajb,net/minecraft/block/BlockRedstoneWire,net/minecraft/block/BlockRedstoneWire,,
class,,ajb$a,net/minecraft/block/BlockRedstoneWire$EnumAttachPosition,net/minecraft/block/BlockRedstoneWire$EnumAttachPosition,,
class,,ajc,net/minecraft/block/BlockRedstoneLight,net/minecraft/block/BlockRedstoneLight,,
class,,ajd,net/minecraft/block/BlockRedstoneTorch,net/minecraft/block/BlockRedstoneTorch,,
class,,ajd$a,net/minecraft/block/BlockRedstoneTorch$Toggle,net/minecraft/block/BlockRedstoneTorch$Toggle,,
class,,aje,net/minecraft/block/BlockReed,net/minecraft/block/BlockReed,,
class,,ajf,net/minecraft/block/BlockRedstoneRepeater,net/minecraft/block/BlockRedstoneRepeater,,
class,,ajg,net/minecraft/block/BlockRotatedPillar,net/minecraft/block/BlockRotatedPillar,,
class,,ajh,net/minecraft/block/BlockSand,net/minecraft/block/BlockSand,,
class,,ajh$a,net/minecraft/block/BlockSand$EnumType,net/minecraft/block/BlockSand$EnumType,,
class,,aji,net/minecraft/block/BlockSandStone,net/minecraft/block/BlockSandStone,,
class,,aji$a,net/minecraft/block/BlockSandStone$EnumType,net/minecraft/block/BlockSandStone$EnumType,,
class,,ajj,net/minecraft/block/BlockSapling,net/minecraft/block/BlockSapling,,
class,,ajj$1,net/minecraft/block/BlockSapling$1,net/minecraft/block/BlockSapling$1,,
class,,ajk,net/minecraft/block/BlockSeaLantern,net/minecraft/block/BlockSeaLantern,,
class,,ajl,net/minecraft/block/BlockSign,net/minecraft/block/BlockSign,,
class,,ajm,net/minecraft/block/BlockSkull,net/minecraft/block/BlockSkull,,
class,,ajm$1,net/minecraft/block/BlockSkull$1,net/minecraft/block/BlockSkull$1,,
class,,ajm$2,net/minecraft/block/BlockSkull$2,net/minecraft/block/BlockSkull$2,,
class,,ajn,net/minecraft/block/BlockSlime,net/minecraft/block/BlockSlime,,
class,,ajo,net/minecraft/block/BlockSnowBlock,net/minecraft/block/BlockSnowBlock,,
class,,ajp,net/minecraft/block/BlockSnow,net/minecraft/block/BlockSnow,,
class,,ajq,net/minecraft/block/BlockSoulSand,net/minecraft/block/BlockSoulSand,,
class,,ajr,net/minecraft/block/BlockSponge,net/minecraft/block/BlockSponge,,
class,,ajs,net/minecraft/block/BlockStainedGlass,net/minecraft/block/BlockStainedGlass,,
class,,ajt,net/minecraft/block/BlockStainedGlassPane,net/minecraft/block/BlockStainedGlassPane,,
class,,aju,net/minecraft/block/BlockStairs,net/minecraft/block/BlockStairs,,
class,,aju$a,net/minecraft/block/BlockStairs$EnumHalf,net/minecraft/block/BlockStairs$EnumHalf,,
class,,aju$b,net/minecraft/block/BlockStairs$EnumShape,net/minecraft/block/BlockStairs$EnumShape,,
class,,ajv,net/minecraft/block/BlockStandingSign,net/minecraft/block/BlockStandingSign,,
class,,ajw,net/minecraft/block/BlockStaticLiquid,net/minecraft/block/BlockStaticLiquid,,
class,,ajx,net/minecraft/block/BlockStem,net/minecraft/block/BlockStem,,
class,,ajx$1,net/minecraft/block/BlockStem$1,net/minecraft/block/BlockStem$1,,
class,,ajy,net/minecraft/block/BlockStone,net/minecraft/block/BlockStone,,
class,,ajy$a,net/minecraft/block/BlockStone$EnumType,net/minecraft/block/BlockStone$EnumType,,
class,,ajz,net/minecraft/block/BlockStoneBrick,net/minecraft/block/BlockStoneBrick,,
class,,ajz$a,net/minecraft/block/BlockStoneBrick$EnumType,net/minecraft/block/BlockStoneBrick$EnumType,,
class,,ak,net/minecraft/command/CommandHelp,net/minecraft/command/CommandHelp,,
class,,aka,net/minecraft/block/BlockButtonStone,net/minecraft/block/BlockButtonStone,,
class,,akb,net/minecraft/block/BlockStoneSlab,net/minecraft/block/BlockStoneSlab,,
class,,akb$a,net/minecraft/block/BlockStoneSlab$EnumType,net/minecraft/block/BlockStoneSlab$EnumType,,
class,,akc,net/minecraft/block/BlockTallGrass,net/minecraft/block/BlockTallGrass,,
class,,akc$a,net/minecraft/block/BlockTallGrass$EnumType,net/minecraft/block/BlockTallGrass$EnumType,,
class,,akd,net/minecraft/block/BlockPane,net/minecraft/block/BlockPane,,
class,,ake,net/minecraft/block/BlockTNT,net/minecraft/block/BlockTNT,,
class,,akf,net/minecraft/block/BlockTorch,net/minecraft/block/BlockTorch,,
class,,akf$1,net/minecraft/block/BlockTorch$1,net/minecraft/block/BlockTorch$1,,
class,,akf$2,net/minecraft/block/BlockTorch$2,net/minecraft/block/BlockTorch$2,,
class,,akg,net/minecraft/block/BlockLeavesBase,net/minecraft/block/BlockLeavesBase,,
class,,akh,net/minecraft/block/BlockTrapDoor,net/minecraft/block/BlockTrapDoor,,
class,,akh$1,net/minecraft/block/BlockTrapDoor$1,net/minecraft/block/BlockTrapDoor$1,,
class,,akh$a,net/minecraft/block/BlockTrapDoor$DoorHalf,net/minecraft/block/BlockTrapDoor$DoorHalf,,
class,,aki,net/minecraft/block/BlockTripWire,net/minecraft/block/BlockTripWire,,
class,,akj,net/minecraft/block/BlockTripWireHook,net/minecraft/block/BlockTripWireHook,,
class,,akj$1,net/minecraft/block/BlockTripWireHook$1,net/minecraft/block/BlockTripWireHook$1,,
class,,akk,net/minecraft/block/BlockVine,net/minecraft/block/BlockVine,,
class,,akk$1,net/minecraft/block/BlockVine$1,net/minecraft/block/BlockVine$1,,
class,,akl,net/minecraft/block/BlockWall,net/minecraft/block/BlockWall,,
class,,akl$a,net/minecraft/block/BlockWall$EnumType,net/minecraft/block/BlockWall$EnumType,,
class,,akm,net/minecraft/block/BlockWallSign,net/minecraft/block/BlockWallSign,,
class,,akm$1,net/minecraft/block/BlockWallSign$1,net/minecraft/block/BlockWallSign$1,,
class,,akn,net/minecraft/block/BlockLilyPad,net/minecraft/block/BlockLilyPad,,
class,,ako,net/minecraft/block/BlockWeb,net/minecraft/block/BlockWeb,,
class,,akp,net/minecraft/block/BlockPressurePlateWeighted,net/minecraft/block/BlockPressurePlateWeighted,,
class,,akq,net/minecraft/block/BlockButtonWood,net/minecraft/block/BlockButtonWood,,
class,,akr,net/minecraft/block/BlockWoodSlab,net/minecraft/block/BlockWoodSlab,,
class,,aks,net/minecraft/block/BlockCarpet,net/minecraft/block/BlockCarpet,,
class,,akt,net/minecraft/block/BlockYellowFlower,net/minecraft/block/BlockYellowFlower,,
class,,aku,net/minecraft/tileentity/TileEntityBanner,net/minecraft/tileentity/TileEntityBanner,,
class,,aku$a,net/minecraft/tileentity/TileEntityBanner$EnumBannerPattern,net/minecraft/tileentity/TileEntityBanner$EnumBannerPattern,,
class,,akv,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/tileentity/TileEntityBeacon,,
class,,akv$a,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,,
class,,akw,net/minecraft/tileentity/TileEntity,net/minecraft/tileentity/TileEntity,,
class,,akw$1,net/minecraft/tileentity/TileEntity$1,net/minecraft/tileentity/TileEntity$1,,
class,,akw$2,net/minecraft/tileentity/TileEntity$2,net/minecraft/tileentity/TileEntity$2,,
class,,akw$3,net/minecraft/tileentity/TileEntity$3,net/minecraft/tileentity/TileEntity$3,,
class,,akx,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/tileentity/TileEntityBrewingStand,,
class,,aky,net/minecraft/tileentity/TileEntityChest,net/minecraft/tileentity/TileEntityChest,,
class,,aky$1,net/minecraft/tileentity/TileEntityChest$1,net/minecraft/tileentity/TileEntityChest$1,,
class,,akz,net/minecraft/tileentity/TileEntityCommandBlock,net/minecraft/tileentity/TileEntityCommandBlock,,
class,,akz$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntityCommandBlock$1,,
class,,al,net/minecraft/command/CommandServerKick,net/minecraft/command/CommandServerKick,,
class,,ala,net/minecraft/tileentity/TileEntityComparator,net/minecraft/tileentity/TileEntityComparator,,
class,,alb,net/minecraft/tileentity/TileEntityDaylightDetector,net/minecraft/tileentity/TileEntityDaylightDetector,,
class,,alc,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/tileentity/TileEntityDispenser,,
class,,ald,net/minecraft/tileentity/TileEntityDropper,net/minecraft/tileentity/TileEntityDropper,,
class,,ale,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/tileentity/TileEntityEnchantmentTable,,
class,,alf,net/minecraft/tileentity/TileEntityEnderChest,net/minecraft/tileentity/TileEntityEnderChest,,
class,,alg,net/minecraft/tileentity/TileEntityFlowerPot,net/minecraft/tileentity/TileEntityFlowerPot,,
class,,alh,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/tileentity/TileEntityFurnace,,
class,,ali,net/minecraft/tileentity/IHopper,net/minecraft/tileentity/IHopper,,
class,,alj,net/minecraft/tileentity/TileEntityHopper,net/minecraft/tileentity/TileEntityHopper,,
class,,alk,net/minecraft/tileentity/TileEntityLockable,net/minecraft/tileentity/TileEntityLockable,,
class,,all,net/minecraft/tileentity/TileEntityMobSpawner,net/minecraft/tileentity/TileEntityMobSpawner,,
class,,all$1,net/minecraft/tileentity/TileEntityMobSpawner$1,net/minecraft/tileentity/TileEntityMobSpawner$1,,
class,,alm,net/minecraft/tileentity/TileEntityNote,net/minecraft/tileentity/TileEntityNote,,
class,,aln,net/minecraft/tileentity/TileEntitySign,net/minecraft/tileentity/TileEntitySign,,
class,,aln$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$1,,
class,,aln$2,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/tileentity/TileEntitySign$2,,
class,,alo,net/minecraft/tileentity/TileEntitySkull,net/minecraft/tileentity/TileEntitySkull,,
class,,alp,net/minecraft/tileentity/TileEntityEndPortal,net/minecraft/tileentity/TileEntityEndPortal,,
class,,als,net/minecraft/block/BlockPistonBase,net/minecraft/block/BlockPistonBase,,
class,,als$1,net/minecraft/block/BlockPistonBase$1,net/minecraft/block/BlockPistonBase$1,,
class,,alt,net/minecraft/block/BlockPistonExtension,net/minecraft/block/BlockPistonExtension,,
class,,alt$1,net/minecraft/block/BlockPistonExtension$1,net/minecraft/block/BlockPistonExtension$1,,
class,,alt$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,net/minecraft/block/BlockPistonExtension$EnumPistonType,,
class,,alu,net/minecraft/tileentity/TileEntityPiston,net/minecraft/tileentity/TileEntityPiston,,
class,,alu$1,net/minecraft/tileentity/TileEntityPiston$1,net/minecraft/tileentity/TileEntityPiston$1,,
class,,alv,net/minecraft/block/BlockPistonMoving,net/minecraft/block/BlockPistonMoving,,
class,,alw,net/minecraft/block/state/BlockPistonStructureHelper,net/minecraft/block/state/BlockPistonStructureHelper,,
class,,aly,net/minecraft/block/state/BlockStateBase,net/minecraft/block/state/BlockStateBase,,
class,,aly$1,net/minecraft/block/state/BlockStateBase$1,net/minecraft/block/state/BlockStateBase$1,,
class,,alz,net/minecraft/block/state/IBlockState,net/minecraft/block/state/IBlockState,,
class,,am,net/minecraft/command/CommandKill,net/minecraft/command/CommandKill,,
class,,ama,net/minecraft/block/state/BlockState,net/minecraft/block/state/BlockState,,
class,,ama$1,net/minecraft/block/state/BlockState$1,net/minecraft/block/state/BlockState$1,,
class,,ama$2,net/minecraft/block/state/BlockState$2,net/minecraft/block/state/BlockState$2,,
class,,ama$a,net/minecraft/block/state/BlockState$StateImplementation,net/minecraft/block/state/BlockState$StateImplementation,,
class,,amc,net/minecraft/block/state/BlockWorldState,net/minecraft/block/state/BlockWorldState,,
class,,amc$1,net/minecraft/block/state/BlockWorldState$1,net/minecraft/block/state/BlockWorldState$1,,
class,,amd,net/minecraft/block/state/pattern/BlockPattern,net/minecraft/block/state/pattern/BlockPattern,,
class,,amd$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,,
class,,amd$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,,
class,,ame,net/minecraft/block/state/pattern/FactoryBlockPattern,net/minecraft/block/state/pattern/FactoryBlockPattern,,
class,,amg,net/minecraft/block/state/pattern/BlockHelper,net/minecraft/block/state/pattern/BlockHelper,,
class,,amh,net/minecraft/block/state/pattern/BlockStateHelper,net/minecraft/block/state/pattern/BlockStateHelper,,
class,,amj,net/minecraft/block/properties/PropertyHelper,net/minecraft/block/properties/PropertyHelper,,
class,,amk,net/minecraft/block/properties/PropertyBool,net/minecraft/block/properties/PropertyBool,,
class,,aml,net/minecraft/block/properties/PropertyDirection,net/minecraft/block/properties/PropertyDirection,,
class,,amm,net/minecraft/block/properties/PropertyEnum,net/minecraft/block/properties/PropertyEnum,,
class,,amn,net/minecraft/block/properties/PropertyInteger,net/minecraft/block/properties/PropertyInteger,,
class,,amo,net/minecraft/block/properties/IProperty,net/minecraft/block/properties/IProperty,,
class,,amq,net/minecraft/world/border/IBorderListener,net/minecraft/world/border/IBorderListener,,
class,,amr,net/minecraft/world/border/EnumBorderStatus,net/minecraft/world/border/EnumBorderStatus,,
class,,ams,net/minecraft/world/border/WorldBorder,net/minecraft/world/border/WorldBorder,,
class,,amv,net/minecraft/world/chunk/IChunkProvider,net/minecraft/world/chunk/IChunkProvider,,
class,,amw,net/minecraft/world/chunk/NibbleArray,net/minecraft/world/chunk/NibbleArray,,
class,,amx,net/minecraft/world/chunk/EmptyChunk,net/minecraft/world/chunk/EmptyChunk,,
class,,amy,net/minecraft/world/chunk/Chunk,net/minecraft/world/chunk/Chunk,,
class,,amy$1,net/minecraft/world/chunk/Chunk$1,net/minecraft/world/chunk/Chunk$1,,
class,,amy$2,net/minecraft/world/chunk/Chunk$2,net/minecraft/world/chunk/Chunk$2,,
class,,amy$3,net/minecraft/world/chunk/Chunk$3,net/minecraft/world/chunk/Chunk$3,,
class,,amy$a,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,,
class,,amz,net/minecraft/world/chunk/storage/ExtendedBlockStorage,net/minecraft/world/chunk/storage/ExtendedBlockStorage,,
